bookID,isbn,title,author,contributors,book_series,average_rating,num_pages,ratings_count,text_reviews_count,isbn13,language_code,publication_date,publisher
10303,140005477x,fdr's folly: how roosevelt and his new deal prolonged the great depression,jim  powell,,n,4.0,352,481,45,9780000000000.0,eng,2004-09-28,crown forum
10308,743262727,folly and glory (the berrybender narratives  #4),larry mcmurtry,,n,3.87,358,1341,88,9780000000000.0,eng,2005-08-08,simon  schuster
10310,031242602x,the argumentative indian: writings on indian history  culture and identity,amartya sen,,n,3.8,432,6550,337,9780000000000.0,eng,2006-09-05,picador
10311,713996870,argumentative indian: writings on indian history culture and identity,amartya sen,,n,3.8,391,29,7,9780000000000.0,eng,2005-06-28,allen lane
10324,1584795425,things to bring  s#!t to do: and other inventories of anxiety: my life in lists,karen rizzo,,n,3.67,160,48,12,9780000000000.0,eng,2006-10-01,stewart  tabori and chang
10329,60885734,dumpy's valentine,julie andrews edwards,emma walton hamilton/tony walton/ruby randig,n,3.31,24,22,4,9780000000000.0,eng,2006-12-12,julie andrews collection
10332,61131628,mandy,julie andrews edwards,johanna westerman,n,4.24,320,9944,846,9780000000000.0,eng,2006-08-15,harpercollins
10340,1846162661,giraffes can't dance,giles andreae,guy parker-rees/hugh laurie,n,4.3,32,15,3,9780000000000.0,eng,2006-06-01,orchard books
10346,316525650,the medici giraffe and other tales of exotic animals and power,marina belozerskaya,,n,3.53,414,224,37,9780000000000.0,eng,2006-08-21,little  brown and company
10347,976882302,the giraffe who was afraid of heights (physical & behavioral adaptation),david a. ufer,kirsten carlson,n,3.87,32,37,9,9780000000000.0,eng,2006-06-01,arbordale publishing
10370,30547741,where the red fern grows with connections,wilson rawls,rafe martin/borden deal/kemp p. battle/robert bethke/harold courlander/maya angelou/nicholasa mohr/dick perry/john r. erickson,n,4.37,288,121,5,9780000000000.0,eng,1998-09-01,holt mcdougal
10372,440415802,summer of the monkeys,wilson rawls,,n,4.03,288,11150,794,9780000000000.0,eng,1998-12-29,yearling
10382,307383415,dreams from my father: a story of race and inheritance,barack obama,,n,3.88,442,1225,181,9780000000000.0,eng,2007-01-09,crown
10403,426203658,doctor who: cat's cradle-time's crucible,marc platt,,n,3.22,275,589,40,9780000000000.0,eng,1992-02-20,virgin publishing
10404,426203682,doctor who: cat's cradle-witch mark,andrew    hunt,,n,3.22,256,399,25,9780000000000.0,eng,1992-06-18,virgin publishing
10405,426203674,doctor who: cat's cradle-warhead,andrew cartmel,,n,3.51,262,410,34,9780000000000.0,eng,1992-04-16,virgin publishing
10412,141694740x,he's just not that into you: the no-excuses truth to understanding guys,greg behrendt,liz tuccillo,n,3.66,208,52688,2463,9780000000000.0,eng,2006-12-26,gallery books
10414,439698391,do not open this book,michaela muntean,pascal lemaître,n,3.9,40,547,185,9780000000000.0,eng,2006-03-01,scholastic press
10416,1558322450,not your mother's slow cooker cookbook,beth hensperger,julie kaufmann,n,3.78,520,5695,87,9780000000000.0,eng,2004-12-21,harvard common press
10417,1575420775,hands are not for hitting (ages 4-7),martine agassi,marieka heinlen,n,4.04,35,309,45,9780000000000.0,eng,2001-02-01,free spirit publishing
10420,1561583766,not so big house,sarah susanka,kira obolensky,n,4.07,208,1327,149,9780000000000.0,eng,2001-04-20,taunton press
3649,156011654,the last life,claire messud,,n,3.56,400,1426,201,9780000000000.0,eng,2000-09-28,mariner books
10427,1843534096,the rough guide to cuba 3,fiona mcauslan,matthew  norman,n,3.82,640,7,1,9780000000000.0,eng,2005-06-20,rough guides
10429,300111142,cuba: a new history,richard gott,,n,4.06,384,311,39,9780000000000.0,eng,2005-11-11,yale university press
10431,385732333,cuba 15,nancy osa,,n,3.45,304,1054,145,9780000000000.0,eng,2005-03-08,ember
14981,141184841,labyrinths: selected stories and other writings,jorge luis borges,james e. irby/donald a. yates/andré maurois,n,4.46,287,934,82,9780000000000.0,eng,2000-09-28,penguin
10441,143037145,the memory keeper's daughter,kim edwards,,n,3.67,401,535636,17550,9780000000000.0,eng,2006-05-30,penguin books
10445,449200167,too far to go: the maples stories,john updike,,n,4.02,256,361,35,9780000000000.0,eng,1982-06-12,fawcett books
10456,440424941,far to go (margaret thursday  #2),noel streatfeild,,n,3.81,161,167,9,9780000000000.0,eng,1986-02-01,yearling
10460,440412242,the children on the top floor,noel streatfeild,,n,3.79,180,148,17,9780000000000.0,eng,1985-07-01,yearling
10461,1573225053,desolation angels,jack kerouac,joyce johnson,n,3.93,432,9646,273,9780000000000.0,eng,1995-09-01,riverhead books
10464,1556434308,healing with whole foods: asian traditions and modern nutrition,paul pitchford,,n,4.41,784,2948,144,9780000000000.0,eng,2002-11-05,north atlantic books
10471,140250328,the new whole foods encyclopedia: a comprehensive resource for healthy eating,rebecca  wood,paul pitchford,n,4.2,464,212,18,9780000000000.0,eng,1999-07-01,penguin books
10474,1598870548,the discomfort zone: a personal journey,jonathan franzen,,n,3.4,6,43,15,9780000000000.0,eng,2006-08-28,highbridge company
18839,141184272,orlando,virginia woolf,,n,3.87,228,42153,2071,9780000000000.0,eng,2000-09-28,penguin classics
10490,015173156x,postscript to the name of the rose,umberto eco,,n,4.05,84,661,34,9780000000000.0,eng,1984-01-01,houghton mifflin harcourt p
10495,8497592581,el nombre de la rosa,umberto eco,,n,4.12,782,158,11,9790000000000.0,spa,2006-02-28,debolsillo
10500,764543407,baby names for dummies,margaret  rose,heather rose jones,n,3.32,364,13,7,9780000000000.0,eng,2005-05-01,for dummies
10503,156030438,the mysterious flame of queen loana,umberto eco,geoffrey brock,n,3.35,480,8263,624,9780000000000.0,eng,2006-06-05,mariner books
10505,847826465,history of beauty,umberto eco,girolamo de michele/alastair mcewen/agnolo di cosimo bronzino,n,3.78,432,47625,186,9780000000000.0,eng,2004-11-13,rizzoli
10507,156029065,baudolino,umberto eco,william weaver/r.c.s. libri,n,3.74,527,16116,698,9780000000000.0,eng,2003-10-06,harcourt
10514,156913216,travels in hyperreality,umberto eco,john radziewicz/william weaver,n,3.89,324,2021,78,9780000000000.0,eng,1990-05-27,mariner books
10517,015600125x,how to travel with a salmon and other essays,umberto eco,william weaver,n,3.85,256,218,26,9780000000000.0,eng,1995-09-15,mariner books
10518,253202175,a theory of semiotics,umberto eco,,n,4.01,368,1035,34,9780000000000.0,eng,1978-02-01,indiana university press
10519,300093047,art and beauty in the middle ages,umberto eco,hugh bredin,n,3.99,144,994,35,9780000000000.0,eng,2002-02-08,yale university press
10525,753817985,mouse or rat?: translation as negotiation,umberto eco,,n,3.8,208,311,27,9780000000000.0,eng,2004-09-28,orion publishing co.
10528,025320318x,the role of the reader: explorations in the semiotics of texts,umberto eco,,n,4.06,288,224,5,9780000000000.0,eng,1979-07-22,indiana university press
10529,3829601867,libraries,candida höfer,umberto eco,n,4.28,271,303,44,9780000000000.0,eng,2014-08-20,schirmer/mosel
10534,1590302257,the art of war,sun tzu,thomas cleary/pulat otkan/giray fidan,n,3.97,273,235924,5869,9780000000000.0,eng,2005-01-11,shambhala
10536,1580624596,sun tzu: the art of war for managers; 50 strategic rules,sun tzu,gerald a. michaelson,n,3.8,224,316,12,9780000000000.0,eng,2001-01-01,adams media
10537,1402561016,the art of war,sun tzu,ralph d. sawyer,n,3.97,5,72,22,9780000000000.0,eng,2003-06-01,recorded books  inc.
10539,552998087,the lost continent:  travels in small-town america,bill bryson,,n,3.83,379,729,78,9780000000000.0,eng,1999-01-02,black swan
10541,380713810,made in america: an informal history of the english language in the united states,bill bryson,,n,3.91,364,10836,613,9780000000000.0,eng,2001-10-23,avon books
28419,192822896,la débâcle,émile zola,robert lethbridge/elinor dorday,n,4.01,592,821,52,9780000000000.0,eng,2000-09-28,oxford university press
10546,043977439x,the long-lost map (ulysses moore #2),pierdomenico baccalario,iacopo bruno/leah d. janeczko,n,4.0,272,1693,76,9780000000000.0,eng,2006-07-01,scholastic inc.
10552,1854790471,the wicked wit of charles dickens,shelley klein,charles dickens,n,3.55,162,30,6,9780000000000.0,eng,2002-09-01,michael o'mara
10559,1593081480,the three musketeers,alexandre dumas,barbara t. cooper,n,4.07,761,1149,147,9780000000000.0,eng,2004-11-25,barnes  noble classics
10561,1596009705,the three musketeers,alexandre dumas,michael page,n,4.07,24,54,11,9780000000000.0,eng,2005-07-25,brilliance audio
10562,1577658035,the three musketeers (great illustrated classics),malvina g. vogel,alexandre dumas,n,4.08,236,1379,56,9780000000000.0,eng,2005-12-03,baronet books
10563,1853260401,the three musketeers (the d'artagnan romances. #1),alexandre dumas,keith wren,n,4.07,592,820,92,9780000000000.0,eng,2001-05-05,wordsworth editions
10566,743289412,lisey's story,stephen king,,n,3.68,513,59097,2709,9780000000000.0,eng,2006-10-24,scribner
10568,881507199,king arthur flour whole grain baking: delicious recipes using nutritious whole grains,king arthur flour,,n,4.13,544,4866,78,9780000000000.0,eng,2006-10-09,countryman press
10570,385732910,king dork (king dork  #1),frank portman,,n,3.56,344,6352,861,9780000000000.0,eng,2006-04-11,delacorte press
10572,553381695,a clash of kings  (a song of ice and fire  #2),george r.r. martin,,n,4.41,969,638766,16535,9780000000000.0,eng,2002-05-28,bantam
10574,843955848,the colorado kid,stephen king,,n,3.32,178,24611,1970,9780000000000.0,eng,2006-02-20,hard crime case
10575,743555619,stationary bike,stephen king,ron mclarty,n,3.54,44,3035,167,9780000000000.0,eng,2006-07-01,simon & schuster audio
10579,1416524355,everything's eventual: 14 dark tales,stephen king,,n,3.97,605,73145,1519,9780000000000.0,eng,2005-11-01,pocket books
10581,671874756,the mist,stephen king,zbs foundation,n,3.95,2,168,10,9780000000000.0,eng,1993-09-01,simon & schuster audio
10583,1416524347,pet sematary,stephen king,,n,3.98,576,257466,3768,9780000000000.0,eng,2005-11-01,pocket books
10585,8497597729,insomnia,stephen king,bettina blanch tyroller,n,3.82,890,117901,2028,9790000000000.0,spa,2005-02-28,debolsillo
10586,739317369,the stephen king collection: stories from night shift,stephen king,john  glover,y,4.0,11,56,9,9780000000000.0,eng,2005-02-08,random house audio
10587,074352585x,the man in the black suit: 4 dark tales,stephen king,ana juan/john cullum/becky ann baker/íñigo jáuregui/peter gerety/arliss howard,n,3.78,128,1369,101,9780000000000.0,eng,2002-11-01,simon  schuster audio
10593,743537009,the shining,stephen king,campbell scott,n,4.22,16,357,107,9780000000000.0,eng,2005-08-02,simon & schuster audio
10594,836254279,stephen king: america's best-loved boogeyman,george beahm,,n,3.78,304,50,2,9780000000000.0,eng,1998-05-01,andrews mcmeel publishing
10597,1587671166,the illustrated stephen king trivia book,brian james freeman,bev vincent/glenn chadbourne,n,4.23,404,22,5,9780000000000.0,eng,2005-05-01,cemetery dance publications
10599,055347183x,gray matter and other stories from night shift,stephen king,john  glover,n,3.93,0,156,9,9780000000000.0,eng,1993-08-01,random house audio
10603,307348245,cujo,stephen king,,n,3.71,432,197993,2816,9780000000000.0,spa,2006-06-06,plaza y janés
10605,451190750,thinner,richard bachman,stephen king,n,3.71,320,155020,1513,9780000000000.0,eng,1996-09-01,signet
10606,836269144,stephen king from a to z: an encyclopedia of his life and work,george beahm,,n,3.83,251,53,2,9780000000000.0,eng,1999-03-31,andrews mcmeel publishing
10607,034547063x,black house (the talisman  #2),stephen king,peter straub,n,4.01,688,46428,1220,9780000000000.0,eng,2003-09-30,ballantine books
10612,1580631606,the stephen king universe: a guide to the worlds of the king of horror,stanley wiater,christopher golden/hank wagner,n,4.15,478,6471,44,9780000000000.0,eng,2001-05-21,renaissance books
10613,451170113,night shift,stephen king,,n,4.0,326,1290,84,9780000000000.0,eng,1979-02-01,signet
10614,450417395,misery,stephen king,,n,4.16,370,429510,7051,9780000000000.0,eng,1988-11-01,new english library
10617,452277752,the bachman books,richard bachman,stephen king,y,4.11,704,62529,494,9780000000000.0,eng,1996-10-01,plume
10620,074323359x,misery,stephen king,maría mir,n,4.16,368,129,13,9780000000000.0,spa,2002-03-26,simon & schuster libros en español
10622,671039725,carrie,stephen king,,n,3.96,253,2707,192,9780000000000.0,eng,1999-10-01,pocket books
10624,451185978,"four past midnight: featuring ""the langoliers""",stephen king,,n,3.93,761,308,20,9780000000000.0,eng,1995-05-01,signet
10629,2253147699,christine,stephen king,marie milpois,n,3.77,411,178403,2088,9780000000000.0,fra,2001-06-13,lgf
10631,553562835,sam walton: made in america,sam walton,john huey,n,4.15,346,14157,610,9780000000000.0,eng,1993-06-01,bantam
10638,679776311,the road to reality: a complete guide to the laws of the universe,roger penrose,,n,4.11,1099,6164,142,9780000000000.0,eng,2007-01-09,vintage
10639,60005696,the paradox of choice: why more is less,barry schwartz,,n,3.85,265,25312,1223,9780000000000.0,eng,2005-01-18,harper perennial
10654,393060918,coach: lessons on the game of life,michael   lewis,,n,3.82,96,1502,167,9780000000000.0,eng,2005-04-17,w. w. norton  company
10655,679768092,losers: the road to everyplace but the white house,michael   lewis,,n,3.87,320,235,19,9780000000000.0,eng,1998-07-28,vintage
10656,393323528,next: the future just happened,michael   lewis,,n,3.67,240,1317,106,9780000000000.0,eng,2002-05-17,w. w. norton  company
10662,679751238,the ends of the earth: a journey to the frontiers of anarchy,robert d. kaplan,,n,4.12,496,1278,74,9780000000000.0,eng,1997-01-28,vintage
10663,851115195,salvation to the ends of the earth: a biblical theology of mission (new studies in biblical theology (intervarsity press)  #11),andreas j. köstenberger,peter t. o'brien,n,3.93,351,93,8,9780000000000.0,eng,2001-01-01,inter varsity press
10666,679431489,the ends of the earth: a journey at the dawn of the 21st century,robert d. kaplan,,n,4.12,476,10,3,9780000000000.0,eng,1996-02-27,random house  inc.
10669,375758259,when genius failed: the rise and fall of long-term capital management,roger lowenstein,,n,4.19,264,20145,530,9780000000000.0,eng,2001-10-09,random house trade paperbacks
10670,1841155047,when genius failed: the rise and fall of long term capital management,roger lowenstein,,n,4.19,275,247,13,9780000000000.0,eng,2009-06-01,fourth estate
10682,553483323,the secret of fantasy forest (sweet valley kids #67),francine pascal,molly mia stewart/ying-hwa hu,n,3.94,96,54,2,9780000000000.0,eng,1996-09-01,sweet valley
10686,803725744,pearl and wagner: three secrets,kate mcmullan,janet allison brown/r.w. alley,n,3.84,48,60,7,9780000000000.0,eng,2004-05-24,dial
10687,786868996,a history of britain: the fate of empire 1776-2000 (a history of britain  #3),simon schama,,n,4.06,576,675,41,9780000000000.0,eng,2002-12-18,miramax books
10689,385602057,the devil in the white city murder  magic and madness at the fair that changed america,erik larson,,n,3.99,464,22,6,9780000000000.0,eng,2003-03-03,doubleday
10691,857302710x,o historiador,elizabeth kostova,,n,3.78,544,43,3,9790000000000.0,por,2005-08-19,suma de letras brasileiras
10698,1593081928,kim,rudyard kipling,jeffrey meyers,n,3.72,286,398,63,9780000000000.0,eng,2003-12-15,barnes  noble classics
10701,436205491,birds without wings,louis de bernières,,n,4.16,640,48,8,9780000000000.0,eng,2004-07-01,secker
10711,684841258,god knows,joseph heller,,n,3.8,368,2992,163,9780000000000.0,eng,1997-11-12,simon  schuster
38724,1558492763,"betty friedan and the making of ""the feminine mystique"": the american left  the cold war  and modern feminism",daniel horowitz,,n,3.59,384,58,6,9780000000000.0,eng,2000-09-27,university of massachusetts press
10713,743239806,closing time,joseph heller,,n,3.02,464,106,9,9780000000000.0,eng,2003-07-01,simon & schuster (trade division)
10714,684839741,good as gold,joseph heller,,n,3.36,445,2631,100,9780000000000.0,eng,1997-11-12,simon  schuster
10718,684841215,something happened,joseph heller,,n,3.52,576,6166,399,9780000000000.0,eng,1997-11-12,simon  schuster
10732,1879794063,archie americana series: best of the eighties  vol. 1,george gladir,john l. goldwater/steve geppi/michael i. silberkleit,n,3.91,96,61,1,9780000000000.0,eng,2001-06-26,archie comics
10739,375701966,the moviegoer,walker percy,,n,3.68,242,21634,1660,9780000000000.0,eng,1998-04-14,vintage books usa
10750,60745908,wicked: the life and times of the wicked witch of the west,gregory maguire,douglas smith,n,3.53,409,2828,459,9780000000000.0,eng,2004-03-02,william morrow paperbacks
